[MAP]
#x	y	width	height
1536	16	512	1760
[GRID]
#grid_width	grid_height
128	220
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = arrow, 17 = Gate, 18 = ladder, 19 = magma
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
15	1624	616	8	63
15	1640	616	8	62
15	1656	616	8	63
15	1672	616	9	62
15	1688	616	9	63
15	1704	616	9	62
15	1720	616	9	63
15	1736	616	9	62
15	1752	616	9	63
15	1768	616	9	62
15	1784	616	9	63
15	1800	616	10	62
15	1816	616	10	63
15	1960	616	11	62
15	1976	616	11	63
15	1992	616	11	62
15	2008	616	11	63
15	1576	632	8	61
15	1592	632	8	62
15	1608	632	8	63
15	1624	632	8	61
15	1640	632	8	61
15	1656	632	8	62
15	1672	632	9	63
15	1688	632	9	61
15	1704	632	9	61
15	1720	632	9	62
15	1736	632	9	63
15	1752	632	9	61
15	1768	632	9	61
15	1784	632	9	62
15	1800	632	10	63
15	1816	632	10	61
15	1960	632	11	61
15	1976	632	11	62
15	1992	632	11	63
15	1560	648	8	63
17	2000	656	11	46	47	57	58	6	2123	663
15	1560	664	8	61
15	1560	680	12	63
15	1832	680	14	62
15	1848	680	14	63
15	1864	680	14	62
15	1880	680	14	63
15	1896	680	14	62
15	1912	680	14	63
15	1928	680	15	62
15	1944	680	15	63
15	1960	680	15	62
15	1976	680	15	63
15	1992	680	15	62
15	1560	696	12	61
15	1832	696	14	61
15	1848	696	14	62
15	1864	696	14	63
15	1880	696	14	61
15	1896	696	14	61
15	1912	696	14	62
15	1928	696	15	63
15	1944	696	15	61
15	1960	696	15	61
15	1976	696	15	62
15	1992	696	15	63
15	2008	696	15	61
15	1560	712	12	63
15	2024	712	15	62
15	1560	728	12	61
15	2024	728	15	61
15	1560	744	12	63
15	1640	744	12	62
15	1656	744	12	63
15	1672	744	13	62
15	1688	744	13	63
19	1704	744	13	107
19	1720	744	13	107
19	1736	744	13	107
19	1752	744	13	107
15	1768	744	13	62
15	1784	744	13	63
15	1800	744	14	62
15	1816	744	14	63
15	2024	744	15	62
15	1560	760	12	61
15	1640	760	12	61
15	1656	760	12	62
15	1672	760	13	63
15	1688	760	13	61
15	1704	760	13	61
15	1720	760	13	62
15	1736	760	13	63
15	1752	760	13	61
15	1768	760	13	61
15	1784	760	13	62
15	1800	760	14	63
15	1816	760	14	61
15	2024	760	15	61
15	1560	776	12	63
15	2024	776	15	62
15	1560	792	12	61
15	2024	792	15	61
15	1576	808	12	62
15	1592	808	12	63
15	1608	808	12	62
15	1624	808	12	63
15	2024	808	15	62
15	1576	824	12	61
15	1592	824	12	62
15	1608	824	12	63
15	1624	824	12	61
15	2024	824	15	61
15	1560	840	12	63
15	2024	840	15	62
15	1560	856	12	61
15	2024	856	15	61
15	1576	872	12	62
15	1592	872	12	63
15	1608	872	12	62
15	1624	872	12	63
15	1640	872	12	62
15	1656	872	12	63
15	1672	872	13	62
15	1688	872	13	63
15	1704	872	13	62
15	1720	872	13	63
15	1736	872	13	62
15	1752	872	13	63
15	1768	872	13	62
15	1784	872	13	63
15	1800	872	14	62
15	1816	872	14	63
19	1832	872	14	107
19	1848	872	14	107
19	1864	872	14	107
19	1880	872	14	107
15	1896	872	14	62
15	1912	872	14	63
15	1928	872	15	62
15	1944	872	15	63
15	2024	872	15	62
15	1576	888	12	61
15	1592	888	12	62
15	1608	888	12	63
15	1624	888	12	61
15	1640	888	12	61
15	1656	888	12	62
15	1672	888	13	63
15	1688	888	13	61
15	1736	888	13	63
15	1752	888	13	61
15	1768	888	13	61
15	1784	888	13	62
15	1800	888	14	63
15	1816	888	14	61
15	1832	888	14	61
15	1848	888	14	62
15	1864	888	14	63
15	1880	888	14	61
15	1896	888	14	61
15	1912	888	14	62
15	1928	888	15	63
15	1944	888	15	61
15	2024	888	15	61
17	1584	912	16	48	49	59	60	-1	-1	-1
15	1704	904	17	7
15	1720	904	17	7
15	2024	904	19	62
15	1704	920	17	7
15	1720	920	17	7
15	2024	920	19	61
15	1576	936	16	62
15	1592	936	16	63
15	1608	936	16	62
15	1624	936	16	63
15	1704	936	17	7
15	1720	936	17	7
15	1960	936	19	62
15	1976	936	19	63
15	1992	936	19	62
15	2008	936	19	63
15	1576	952	16	61
15	1592	952	16	62
15	1608	952	16	63
15	1624	952	16	61
15	1704	952	17	7
15	1720	952	17	7
15	1960	952	19	61
15	1976	952	19	62
15	1992	952	19	63
15	2008	952	19	61
15	1560	968	16	63
15	1704	968	17	7
15	1720	968	17	7
15	2024	968	19	62
15	1560	984	16	61
15	1704	984	17	117
15	1720	984	17	117
15	2024	984	19	61
15	1560	1000	16	63
15	1640	1000	16	62
15	1656	1000	16	63
15	1672	1000	17	62
15	1688	1000	17	63
15	1736	1000	17	62
15	1752	1000	17	63
15	1768	1000	17	62
15	1784	1000	17	63
15	1800	1000	18	62
15	1816	1000	18	63
15	1896	1000	18	62
15	1912	1000	18	63
15	1928	1000	19	62
15	1944	1000	19	63
15	1960	1000	19	62
15	1976	1000	19	63
15	1992	1000	19	62
15	2008	1000	19	63
15	1560	1016	16	61
15	1640	1016	16	61
15	1656	1016	16	62
15	1672	1016	17	63
15	1688	1016	17	61
15	1736	1016	17	63
15	1752	1016	17	61
15	1768	1016	17	61
15	1784	1016	17	62
15	1800	1016	18	63
15	1816	1016	18	61
15	1896	1016	18	61
15	1912	1016	18	62
15	1928	1016	19	63
15	1944	1016	19	61
15	1960	1016	19	61
15	1976	1016	19	62
15	1992	1016	19	63
15	2008	1016	19	61
15	1560	1032	16	63
15	1704	1032	17	7
15	1720	1032	17	7
15	2024	1032	19	62
15	1560	1048	16	61
15	1704	1048	17	7
15	1720	1048	17	7
15	2024	1048	19	61
15	1560	1064	16	63
15	1576	1064	16	62
15	1592	1064	16	63
15	1608	1064	16	62
15	1624	1064	16	63
15	1640	1064	16	62
15	1656	1064	16	63
15	1672	1064	17	62
15	1688	1064	17	63
15	1720	1064	17	7
15	1832	1064	18	62
15	1848	1064	18	63
15	1864	1064	18	62
15	1880	1064	18	63
15	2024	1064	19	62
15	1560	1080	16	61
15	1576	1080	16	61
15	1592	1080	16	62
15	1608	1080	16	63
15	1624	1080	16	61
15	1640	1080	16	61
15	1656	1080	16	62
15	1672	1080	17	63
15	1688	1080	17	61
15	1720	1080	17	7
15	1832	1080	18	61
15	1848	1080	18	62
15	1864	1080	18	63
15	1880	1080	18	61
15	2024	1080	19	61
15	1560	1096	16	63
15	1704	1096	17	7
15	1720	1096	17	7
15	2024	1096	19	62
15	1560	1112	16	61
15	1704	1112	17	117
15	1720	1112	17	117
15	2024	1112	19	61
15	1576	1128	20	62
15	1592	1128	20	63
15	1608	1128	20	62
15	1624	1128	20	63
15	1640	1128	20	7
15	1656	1128	20	7
15	1704	1128	21	62
15	1720	1128	21	63
15	1736	1128	21	62
15	1752	1128	21	63
15	1768	1128	21	62
15	1784	1128	21	63
15	1800	1128	22	62
15	1816	1128	22	63
15	1832	1128	22	62
15	1848	1128	22	63
15	1864	1128	22	62
15	1880	1128	22	63
15	1960	1128	23	62
15	1976	1128	23	63
15	1992	1128	23	62
15	2008	1128	23	63
15	1592	1144	20	62
15	1608	1144	20	63
15	1624	1144	20	61
15	1656	1144	20	7
15	1704	1144	21	61
15	1720	1144	21	62
15	1736	1144	21	63
15	1752	1144	21	61
15	1768	1144	21	61
15	1784	1144	21	62
15	1800	1144	22	63
15	1816	1144	22	61
15	1832	1144	22	61
15	1848	1144	22	62
15	1864	1144	22	63
15	1880	1144	22	61
15	1960	1144	23	61
15	1976	1144	23	62
15	1992	1144	23	63
17	1584	1168	20	48	49	59	60	10	1460	1174
15	1640	1160	20	7
15	1656	1160	20	7
17	2000	1168	23	46	47	57	58	3	2123	1174
15	1640	1176	20	117
15	1656	1176	20	117
15	1576	1192	20	62
15	1592	1192	20	63
15	1608	1192	20	62
15	1624	1192	20	63
15	1672	1192	21	62
15	1688	1192	21	63
15	1896	1192	22	62
15	1912	1192	22	63
15	1928	1192	23	62
15	1944	1192	23	63
15	1960	1192	23	62
15	1976	1192	23	63
15	1992	1192	23	62
15	1576	1208	20	61
15	1592	1208	20	62
15	1608	1208	20	63
15	1624	1208	20	61
15	1640	1208	20	61
15	1656	1208	20	62
15	1672	1208	21	63
15	1688	1208	21	61
15	1896	1208	22	61
15	1912	1208	22	62
15	1928	1208	23	63
15	1944	1208	23	61
15	1960	1208	23	61
15	1976	1208	23	62
15	1992	1208	23	63
15	2008	1208	23	61
15	1560	1224	20	63
15	2024	1224	23	62
15	1560	1240	20	61
15	2024	1240	23	61
15	1576	1256	20	62
15	1592	1256	20	63
15	1608	1256	20	62
15	1624	1256	20	63
15	1640	1256	20	62
15	1656	1256	20	63
15	1672	1256	21	62
15	1688	1256	21	63
15	1704	1256	21	62
15	1720	1256	21	63
15	1736	1256	21	62
15	1752	1256	21	63
19	1768	1256	21	107
19	1784	1256	21	107
19	1800	1256	22	107
19	1816	1256	22	107
15	1832	1256	22	62
15	1848	1256	22	63
15	1864	1256	22	62
15	1880	1256	22	63
15	1896	1256	22	62
15	1912	1256	22	63
15	1928	1256	23	62
15	1944	1256	23	63
15	2024	1256	23	62
15	1576	1272	20	61
15	1592	1272	20	62
15	1608	1272	20	63
15	1624	1272	20	61
15	1640	1272	20	61
15	1656	1272	20	62
15	1672	1272	21	63
15	1688	1272	21	61
15	1704	1272	21	61
15	1720	1272	21	62
15	1736	1272	21	63
15	1752	1272	21	61
15	1768	1272	21	61
15	1784	1272	21	62
15	1800	1272	22	63
15	1816	1272	22	61
15	1832	1272	22	61
15	1848	1272	22	62
15	1864	1272	22	63
15	1880	1272	22	61
15	1896	1272	22	61
15	1912	1272	22	62
15	1928	1272	23	63
15	1944	1272	23	61
15	2024	1272	23	61
15	1560	1288	20	63
15	2024	1288	23	62
15	1560	1304	20	61
15	2024	1304	23	61
15	1560	1320	20	63
15	1960	1320	23	62
15	1976	1320	23	63
15	1992	1320	23	62
15	2008	1320	23	63
15	1560	1336	24	61
15	1960	1336	27	61
15	1976	1336	27	62
15	1992	1336	27	63
15	2008	1336	27	61
15	1560	1352	24	63
15	2024	1352	27	62
15	1560	1368	24	61
15	2024	1368	27	61
15	1560	1384	24	63
15	1640	1384	24	62
15	1656	1384	24	63
15	1672	1384	25	62
15	1688	1384	25	63
19	1704	1384	25	107
19	1720	1384	25	107
19	1736	1384	25	107
19	1752	1384	25	107
15	1768	1384	25	62
15	1784	1384	25	63
15	1800	1384	26	62
15	1816	1384	26	63
15	1832	1384	26	62
15	1848	1384	26	63
15	1864	1384	26	62
15	1880	1384	26	63
15	1896	1384	26	62
15	1912	1384	26	63
15	1928	1384	27	62
15	1944	1384	27	63
15	2024	1384	27	62
15	1560	1400	24	61
15	1640	1400	24	61
15	1656	1400	24	62
15	1672	1400	25	63
15	1688	1400	25	61
15	1704	1400	25	61
15	1720	1400	25	62
15	1736	1400	25	63
15	1752	1400	25	61
15	1768	1400	25	61
15	1784	1400	25	62
15	1800	1400	26	63
15	1816	1400	26	61
15	1864	1400	26	63
15	1880	1400	26	61
15	1896	1400	26	61
15	1912	1400	26	62
15	1928	1400	27	63
15	1944	1400	27	61
15	2024	1400	27	61
15	1560	1416	24	63
15	1832	1416	26	7
15	1848	1416	26	7
15	2024	1416	27	62
15	1560	1432	24	61
15	1832	1432	26	7
15	1848	1432	26	7
15	2024	1432	27	61
15	1576	1448	24	62
15	1592	1448	24	63
15	1608	1448	24	62
15	1624	1448	24	63
15	1832	1448	26	7
15	1848	1448	26	7
15	1960	1448	27	62
15	1976	1448	27	63
15	1992	1448	27	62
15	2008	1448	27	63
15	2024	1448	27	62
15	1576	1464	24	61
15	1592	1464	24	62
15	1608	1464	24	63
15	1624	1464	24	61
15	1832	1464	26	7
15	1848	1464	26	7
15	1960	1464	27	61
15	1976	1464	27	62
15	1992	1464	27	63
15	2008	1464	27	61
15	2024	1464	27	61
15	1560	1480	24	63
15	1832	1480	26	7
15	1848	1480	26	7
15	2024	1480	27	62
15	1560	1496	24	61
15	1832	1496	26	117
15	1848	1496	26	117
15	2024	1496	27	61
15	1576	1512	24	62
15	1592	1512	24	63
15	1608	1512	24	62
15	1624	1512	24	63
15	1640	1512	24	62
15	1656	1512	24	63
15	1672	1512	25	62
15	1688	1512	25	63
15	1704	1512	25	62
15	1720	1512	25	63
15	1736	1512	25	62
15	1752	1512	25	63
15	1832	1512	26	62
15	1848	1512	26	63
15	1864	1512	26	62
15	1880	1512	26	63
15	1896	1512	26	62
15	1912	1512	26	63
15	1928	1512	27	62
15	1944	1512	27	63
15	1960	1512	27	62
15	1976	1512	27	63
15	1992	1512	27	62
15	2008	1512	27	63
15	1576	1528	24	61
15	1592	1528	24	62
15	1608	1528	24	63
15	1624	1528	24	61
15	1640	1528	24	61
15	1656	1528	24	62
15	1672	1528	25	63
15	1688	1528	25	61
15	1736	1528	25	63
15	1752	1528	25	61
15	1832	1528	26	61
15	1848	1528	26	62
15	1864	1528	26	63
15	1880	1528	26	61
15	1896	1528	26	61
15	1912	1528	26	62
15	1928	1528	27	63
15	1944	1528	27	61
15	1960	1528	27	61
15	1976	1528	27	62
15	1992	1528	27	63
15	2008	1528	27	61
15	1560	1544	24	63
15	1704	1544	25	7
15	1720	1544	25	7
15	2024	1544	27	62
15	1560	1560	28	61
15	1704	1560	29	7
15	1720	1560	29	7
15	2024	1560	31	61
15	1560	1576	28	63
15	1704	1576	29	7
15	1720	1576	29	7
15	1768	1576	29	62
15	1784	1576	29	63
15	1800	1576	30	62
15	1816	1576	30	63
15	2024	1576	31	62
15	1560	1592	28	61
15	1704	1592	29	7
15	1720	1592	29	7
15	1768	1592	29	61
15	1784	1592	29	62
15	1800	1592	30	63
15	1816	1592	30	61
15	2024	1592	31	61
15	1560	1608	28	63
15	1704	1608	29	7
15	1720	1608	29	7
15	2024	1608	31	62
15	1560	1624	28	61
15	1704	1624	29	117
15	1720	1624	29	117
15	2024	1624	31	61
15	1576	1640	28	62
15	1592	1640	28	63
15	1608	1640	28	62
15	1624	1640	28	63
15	1704	1640	29	62
15	1720	1640	29	63
15	1736	1640	29	62
15	1752	1640	29	63
15	1768	1640	29	62
15	1784	1640	29	63
15	1800	1640	30	62
15	1816	1640	30	63
15	1832	1640	30	62
15	1848	1640	30	63
15	1864	1640	30	62
15	1880	1640	30	63
15	1896	1640	30	62
15	1912	1640	30	63
15	1928	1640	31	62
15	1944	1640	31	63
15	2024	1640	31	62
15	1576	1656	28	61
15	1592	1656	28	62
15	1608	1656	28	63
15	1624	1656	28	61
15	1704	1656	29	61
15	1720	1656	29	62
15	1736	1656	29	63
15	1752	1656	29	61
15	1768	1656	29	61
15	1784	1656	29	62
15	1800	1656	30	63
15	1816	1656	30	61
15	1832	1656	30	61
15	1848	1656	30	62
15	1864	1656	30	63
15	1880	1656	30	61
15	1896	1656	30	61
15	1912	1656	30	62
15	1928	1656	31	63
15	1944	1656	31	61
15	2024	1656	31	61
17	1584	1680	28	48	49	59	60	11	1460	1686
15	2024	1672	31	62
15	2024	1688	31	61
15	1576	1704	28	62
15	1592	1704	28	63
15	1608	1704	28	62
15	1624	1704	28	63
15	1640	1704	28	62
15	1656	1704	28	63
15	1672	1704	29	62
15	1688	1704	29	63
15	1960	1704	31	62
15	1976	1704	31	63
15	1992	1704	31	62
15	2008	1704	31	63
15	1576	1720	28	61
15	1592	1720	28	62
15	1608	1720	28	63
15	1624	1720	28	61
15	1640	1720	28	61
15	1656	1720	28	62
15	1672	1720	29	63
15	1688	1720	29	61
15	1960	1720	31	61
15	1976	1720	31	62
15	1992	1720	31	63
15	2008	1720	31	61
15	1560	1736	28	63
15	2024	1736	31	62
15	1560	1752	28	61
15	2024	1752	31	61
15	1576	1768	28	62
15	1592	1768	28	63
15	1608	1768	28	62
15	1624	1768	28	63
15	1640	1768	28	62
15	1656	1768	28	63
15	1672	1768	29	62
15	1688	1768	29	63
15	1704	1768	29	62
15	1720	1768	29	63
15	1736	1768	29	62
15	1752	1768	29	63
15	1768	1768	29	62
15	1784	1768	29	63
15	1800	1768	30	62
15	1816	1768	30	63
15	1832	1768	30	62
15	1848	1768	30	63
15	1864	1768	30	62
15	1880	1768	30	63
15	1896	1768	30	62
15	1912	1768	30	63
15	1928	1768	31	62
15	1944	1768	31	63
15	1960	1768	31	62
15	1976	1768	31	63
15	1992	1768	31	62
15	2008	1768	31	63
