[MAP]
#x	y	width	height
2048	1056	512	976
[GRID]
#grid_width	grid_height
128	122
[DEFAULT]
2170	1930
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
15	2072	1240	4	66
15	2536	1240	7	66
15	2072	1256	4	65
15	2152	1256	4	66
19	2168	1256	4	107
19	2184	1256	5	107
15	2200	1256	5	66
15	2536	1256	7	64
15	2072	1272	4	66
15	2152	1272	4	66
15	2168	1272	4	64
15	2184	1272	5	65
15	2200	1272	5	66
15	2536	1272	7	66
15	2072	1288	4	65
15	2536	1288	7	64
15	2072	1304	8	66
15	2536	1304	11	66
15	2088	1320	8	64
15	2104	1320	8	65
15	2120	1320	8	64
15	2136	1320	8	65
15	2216	1320	9	66
19	2232	1320	9	107
19	2248	1320	9	107
15	2264	1320	9	66
15	2536	1320	11	64
15	2088	1336	8	66
15	2104	1336	8	64
15	2120	1336	8	65
15	2136	1336	8	66
15	2216	1336	9	66
15	2232	1336	9	64
15	2248	1336	9	65
15	2264	1336	9	66
15	2536	1336	11	66
15	2072	1352	8	65
15	2536	1352	11	64
15	2072	1368	8	66
15	2536	1368	11	66
15	2072	1384	8	65
15	2152	1384	8	66
19	2168	1384	8	107
19	2184	1384	9	107
15	2200	1384	9	66
15	2280	1384	9	64
15	2296	1384	9	65
15	2312	1384	10	64
15	2328	1384	10	65
15	2536	1384	11	64
15	2072	1400	8	66
15	2152	1400	8	66
15	2168	1400	8	64
15	2184	1400	9	65
15	2200	1400	9	66
15	2280	1400	9	66
15	2296	1400	9	64
15	2312	1400	10	65
15	2328	1400	10	66
15	2536	1400	11	66
15	2072	1416	8	65
15	2536	1416	11	64
15	2072	1432	12	66
15	2536	1432	15	66
15	2088	1448	12	64
15	2104	1448	12	65
15	2120	1448	12	64
15	2136	1448	12	65
15	2216	1448	13	64
15	2232	1448	13	65
15	2248	1448	13	64
15	2264	1448	13	65
15	2344	1448	14	66
19	2360	1448	14	107
19	2376	1448	14	107
15	2392	1448	14	66
15	2536	1448	15	64
15	2088	1464	12	66
15	2104	1464	12	64
15	2120	1464	12	65
15	2136	1464	12	66
15	2216	1464	13	66
15	2232	1464	13	64
15	2248	1464	13	65
15	2264	1464	13	66
15	2344	1464	14	66
15	2360	1464	14	64
15	2376	1464	14	65
15	2392	1464	14	66
15	2536	1464	15	66
15	2072	1480	12	65
15	2536	1480	15	64
15	2072	1496	12	66
15	2536	1496	15	66
15	2072	1512	12	65
15	2152	1512	12	64
15	2168	1512	12	65
15	2184	1512	13	64
15	2200	1512	13	65
15	2280	1512	13	64
15	2296	1512	13	65
15	2312	1512	14	64
15	2328	1512	14	65
15	2344	1512	14	64
15	2360	1512	14	65
15	2376	1512	14	64
15	2392	1512	14	65
15	2408	1512	14	64
15	2424	1512	14	65
15	2440	1512	15	64
15	2456	1512	15	65
15	2536	1512	15	64
15	2072	1528	12	66
15	2152	1528	12	66
15	2168	1528	12	64
15	2184	1528	13	65
15	2200	1528	13	66
15	2280	1528	13	66
15	2296	1528	13	64
15	2312	1528	14	65
15	2328	1528	14	66
15	2344	1528	14	66
15	2360	1528	14	64
15	2376	1528	14	65
15	2392	1528	14	66
15	2408	1528	14	66
15	2424	1528	14	64
15	2440	1528	15	65
15	2456	1528	15	66
15	2536	1528	15	66
15	2072	1544	16	65
15	2536	1544	19	64
15	2072	1560	16	66
15	2536	1560	19	66
15	2088	1576	16	64
15	2104	1576	16	65
15	2120	1576	16	64
15	2136	1576	16	65
15	2216	1576	17	66
19	2232	1576	17	107
19	2248	1576	17	107
15	2264	1576	17	66
15	2280	1576	17	64
15	2296	1576	17	65
15	2312	1576	18	64
15	2328	1576	18	65
15	2344	1576	18	64
15	2360	1576	18	65
15	2376	1576	18	64
15	2392	1576	18	65
15	2536	1576	19	64
15	2088	1592	16	66
15	2104	1592	16	64
15	2120	1592	16	65
15	2136	1592	16	66
15	2216	1592	17	66
15	2232	1592	17	64
15	2248	1592	17	65
15	2264	1592	17	66
15	2280	1592	17	66
15	2296	1592	17	64
15	2312	1592	18	65
15	2328	1592	18	66
15	2344	1592	18	66
15	2360	1592	18	64
15	2376	1592	18	65
15	2392	1592	18	66
15	2536	1592	19	66
15	2072	1608	16	65
15	2536	1608	19	64
15	2072	1624	16	66
15	2536	1624	19	66
15	2072	1640	16	65
15	2088	1640	16	64
15	2104	1640	16	65
15	2120	1640	16	64
15	2136	1640	16	65
15	2152	1640	16	64
15	2168	1640	16	65
15	2184	1640	17	64
15	2200	1640	17	65
15	2216	1640	17	64
15	2232	1640	17	65
15	2248	1640	17	64
15	2264	1640	17	65
15	2280	1640	17	64
15	2296	1640	17	65
15	2312	1640	18	64
15	2328	1640	18	65
15	2408	1640	18	64
15	2424	1640	18	65
15	2440	1640	19	64
15	2456	1640	19	65
15	2536	1640	19	64
15	2072	1656	16	66
15	2088	1656	16	66
15	2104	1656	16	64
15	2120	1656	16	65
15	2136	1656	16	66
15	2152	1656	16	66
15	2168	1656	16	64
15	2184	1656	17	65
15	2200	1656	17	66
15	2216	1656	17	66
15	2232	1656	17	64
15	2248	1656	17	65
15	2264	1656	17	66
15	2280	1656	17	66
15	2296	1656	17	64
15	2312	1656	18	65
15	2328	1656	18	66
15	2408	1656	18	66
15	2424	1656	18	64
15	2440	1656	19	65
15	2456	1656	19	66
15	2536	1656	19	66
15	2072	1672	20	65
15	2536	1672	23	64
15	2072	1688	20	66
15	2536	1688	23	66
15	2072	1704	20	65
15	2152	1704	20	64
15	2168	1704	20	65
15	2184	1704	21	64
15	2200	1704	21	65
15	2216	1704	21	64
15	2232	1704	21	65
15	2248	1704	21	64
15	2264	1704	21	65
15	2344	1704	22	66
19	2360	1704	22	107
19	2376	1704	22	107
15	2392	1704	22	66
15	2408	1704	22	64
15	2424	1704	22	65
15	2440	1704	23	64
15	2456	1704	23	65
15	2536	1704	23	64
15	2072	1720	20	66
15	2152	1720	20	66
15	2168	1720	20	64
15	2184	1720	21	65
15	2200	1720	21	66
15	2216	1720	21	66
15	2232	1720	21	64
15	2248	1720	21	65
15	2264	1720	21	66
15	2344	1720	22	66
15	2360	1720	22	64
15	2376	1720	22	65
15	2392	1720	22	66
15	2408	1720	22	66
15	2424	1720	22	64
15	2440	1720	23	65
15	2456	1720	23	66
15	2536	1720	23	66
15	2072	1736	20	65
15	2536	1736	23	64
15	2072	1752	20	66
15	2536	1752	23	66
15	2088	1768	20	66
19	2104	1768	20	107
19	2120	1768	20	107
15	2136	1768	20	66
15	2152	1768	20	64
15	2168	1768	20	65
15	2184	1768	21	64
15	2200	1768	21	65
15	2280	1768	21	66
19	2296	1768	21	107
19	2312	1768	22	107
15	2328	1768	22	66
15	2344	1768	22	64
15	2360	1768	22	65
15	2376	1768	22	64
15	2392	1768	22	65
15	2536	1768	23	64
15	2088	1784	20	66
15	2104	1784	20	64
15	2120	1784	20	65
15	2136	1784	20	66
15	2152	1784	20	66
15	2168	1784	20	64
15	2184	1784	21	65
15	2200	1784	21	66
15	2280	1784	21	66
15	2296	1784	21	64
15	2312	1784	22	65
15	2328	1784	22	66
15	2344	1784	22	66
15	2360	1784	22	64
15	2376	1784	22	65
15	2392	1784	22	66
15	2536	1784	23	66
15	2072	1800	24	65
15	2536	1800	27	64
15	2072	1816	24	66
15	2536	1816	27	66
15	2072	1832	24	65
15	2152	1832	24	64
15	2168	1832	24	65
15	2184	1832	25	64
15	2200	1832	25	65
15	2216	1832	25	66
19	2232	1832	25	107
19	2248	1832	25	107
15	2264	1832	25	66
15	2280	1832	25	64
15	2296	1832	25	65
15	2312	1832	26	64
15	2328	1832	26	65
15	2408	1832	26	64
15	2424	1832	26	65
15	2440	1832	27	64
15	2456	1832	27	65
15	2536	1832	27	64
15	2072	1848	24	66
15	2152	1848	24	66
15	2168	1848	24	64
15	2184	1848	25	65
15	2200	1848	25	66
15	2216	1848	25	66
15	2232	1848	25	64
15	2248	1848	25	65
15	2264	1848	25	66
15	2280	1848	25	66
15	2296	1848	25	64
15	2312	1848	26	65
15	2328	1848	26	66
15	2408	1848	26	66
15	2424	1848	26	64
15	2440	1848	27	65
15	2456	1848	27	66
15	2536	1848	27	66
15	2072	1864	24	65
15	2536	1864	27	64
15	2072	1880	24	66
15	2536	1880	27	66
15	2088	1896	24	66
19	2104	1896	24	107
19	2120	1896	24	107
15	2136	1896	24	66
15	2216	1896	25	64
15	2232	1896	25	65
15	2248	1896	25	64
15	2264	1896	25	65
15	2344	1896	26	64
15	2360	1896	26	65
15	2376	1896	26	64
15	2392	1896	26	65
15	2408	1896	26	64
15	2424	1896	26	65
15	2440	1896	27	64
15	2456	1896	27	65
15	2472	1896	27	64
15	2488	1896	27	65
15	2504	1896	27	64
15	2520	1896	27	65
15	2088	1912	28	66
15	2104	1912	28	64
15	2120	1912	28	65
15	2136	1912	28	66
15	2216	1912	29	66
15	2232	1912	29	64
15	2248	1912	29	65
15	2264	1912	29	66
15	2344	1912	30	66
15	2360	1912	30	64
15	2376	1912	30	65
15	2392	1912	30	66
15	2408	1912	30	66
15	2424	1912	30	64
15	2440	1912	31	65
15	2456	1912	31	66
15	2472	1912	31	66
15	2488	1912	31	64
15	2504	1912	31	65
15	2520	1912	31	66
15	2072	1928	28	65
15	2104	1928	28	49
15	2504	1928	31	46
15	2536	1928	31	64
15	2072	1944	28	66
17	2104	1944	28	60	16	16	3	1973	1940
17	2504	1944	31	57	16	16	5	2634	1940
15	2536	1944	31	66
15	2088	1960	28	64
15	2104	1960	28	65
15	2120	1960	28	64
15	2136	1960	28	65
15	2152	1960	28	64
15	2168	1960	28	65
15	2184	1960	29	64
15	2200	1960	29	65
15	2280	1960	29	64
15	2296	1960	29	65
15	2312	1960	30	64
15	2328	1960	30	65
15	2344	1960	30	64
15	2360	1960	30	65
15	2376	1960	30	64
15	2392	1960	30	65
15	2472	1960	31	64
15	2488	1960	31	65
15	2504	1960	31	64
15	2520	1960	31	65
15	2088	1976	28	66
15	2104	1976	28	64
15	2120	1976	28	65
15	2136	1976	28	66
15	2152	1976	28	66
15	2168	1976	28	64
15	2184	1976	29	65
15	2200	1976	29	66
15	2280	1976	29	66
15	2296	1976	29	64
15	2312	1976	30	65
15	2328	1976	30	66
15	2344	1976	30	66
15	2360	1976	30	64
15	2376	1976	30	65
15	2392	1976	30	66
15	2472	1976	31	66
15	2488	1976	31	64
15	2504	1976	31	65
15	2520	1976	31	66
15	2072	1992	28	65
15	2536	1992	31	64
15	2072	2008	28	66
15	2536	2008	31	66
15	2072	2024	28	65
15	2088	2024	28	64
15	2104	2024	28	65
15	2120	2024	28	64
15	2136	2024	28	65
15	2152	2024	28	64
15	2168	2024	28	65
15	2184	2024	29	64
15	2200	2024	29	65
15	2216	2024	29	64
15	2232	2024	29	65
15	2248	2024	29	64
15	2264	2024	29	65
15	2280	2024	29	64
15	2296	2024	29	65
15	2312	2024	30	64
15	2328	2024	30	65
15	2344	2024	30	64
15	2360	2024	30	65
15	2376	2024	30	64
15	2392	2024	30	65
15	2408	2024	30	64
15	2424	2024	30	65
15	2440	2024	31	64
15	2456	2024	31	65
15	2472	2024	31	64
15	2488	2024	31	65
15	2504	2024	31	64
15	2520	2024	31	65
15	2536	2024	31	64
