[MAP]
#x	y	width	height
768	1024	512	512
[GRID]
#grid_width	grid_height
128	128
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	1224	1448	15	51
15	808	1464	12	51
15	824	1464	12	51
15	1128	1464	14	51
15	792	1480	12	51
15	1128	1480	14	51
15	792	1496	12	51
15	1128	1496	14	51
15	808	1512	12	51
15	824	1512	12	51
15	840	1512	12	51
15	856	1512	12	51
15	872	1512	12	51
15	888	1512	12	51
15	904	1512	13	51
15	920	1512	13	51
15	936	1512	13	51
15	952	1512	13	51
15	968	1512	13	51
15	984	1512	13	51
15	1000	1512	13	51
15	1016	1512	13	51
15	1032	1512	14	51
15	1048	1512	14	51
15	1064	1512	14	51
15	1080	1512	14	51
15	1096	1512	14	51
15	1112	1512	14	51
