15	1144	2984	36	65
15	1160	2984	37	64
15	1176	2984	37	65
15	1256	2984	37	64
15	1272	2984	37	65
15	1288	2984	38	64
15	1304	2984	38	65
15	1320	2984	38	64
15	1336	2984	38	65
15	1352	2984	38	64
15	1368	2984	38	65
15	1384	2984	38	64
15	1400	2984	38	65
15	1416	2984	39	64
15	1432	2984	39	65
15	1448	2984	39	64
15	1464	2984	39	65
15	1480	2984	39	64
15	1496	2984	39	65
15	1512	2984	39	64
15	1048	3000	36	66
15	1064	3000	36	66
15	1080	3000	36	64
15	1096	3000	36	65
15	1112	3000	36	66
15	1128	3000	36	66
15	1144	3000	36	64
15	1160	3000	37	65
15	1176	3000	37	66
15	1256	3000	37	66
15	1272	3000	37	64
15	1288	3000	38	65
15	1304	3000	38	66
15	1320	3000	38	66
15	1336	3000	38	64
15	1352	3000	38	65
15	1368	3000	38	66
15	1384	3000	38	66
15	1400	3000	38	64
15	1416	3000	39	65
15	1432	3000	39	66
15	1448	3000	39	66
15	1464	3000	39	64
15	1480	3000	39	65
15	1496	3000	39	66
15	1512	3000	39	66
15	1048	3016	36	65
15	1512	3016	39	64
15	1048	3032	36	66
15	1512	3032	39	66
15	1048	3048	36	65
15	1064	3048	36	64
15	1080	3048	36	65
15	1096	3048	36	64
15	1112	3048	36	65
15	1128	3048	36	64
15	1144	3048	36	65
15	1160	3048	37	64
15	1176	3048	37	65
15	1192	3048	37	64
15	1208	3048	37	65
15	1224	3048	37	64
15	1240	3048	37	65
15	1256	3048	37	64
15	1272	3048	37	65
15	1288	3048	38	64
15	1304	3048	38	65
15	1320	3048	38	64
15	1336	3048	38	65
15	1352	3048	38	64
15	1368	3048	38	65
15	1384	3048	38	64
15	1400	3048	38	65
15	1416	3048	39	64
15	1432	3048	39	65
15	1448	3048	39	64
15	1464	3048	39	65
15	1480	3048	39	64
15	1496	3048	39	65
15	1512	3048	39	64
